0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372
-80.0,-20.754822,-25.48619,-29.532612,-20.547256,-48.692932,-20.52795,-25.724466,-48.299557,-30.575054,-73.896576,-33.819927,-21.471289,-20.326096,-27.768242,-17.876991,-28.58593,-46.800632,-20.713242,-38.462067,-30.823399,-25.217247,-37.42544,-56.43996,-47.366745,-22.753044,-26.6757,-30.467613,-37.41318,-20.149666,-29.000095,-34.296043,-18.74329,-43.139645,-35.586372,-19.98293,-37.67679,-32.232258,-34.36853,-80.0,-18.874931,-20.835041,-27.137253,-27.61061,-34.278908,-42.27276,-19.721855,-31.714317,-37.397373,-27.510721,-30.668266,-55.342175,-73.70403,-20.065872,-19.637085,-36.747284,-35.375908,-31.633312,-21.443235,-38.88768,-17.900806,-35.99729,-31.977901,-18.497917,-46.366337,-31.165634,-35.258736,-66.04872,-15.789509,-49.40729,-25.068762,-22.398468,-24.304903,-28.496796,-22.434786,-25.918072,-31.43589,-21.401215,-33.365513,-29.76446,-43.845585,-42.159622,-23.384333,-31.941689,-30.368195,-44.757263,-19.896416,-61.98543,-33.38918,-28.419287,-31.966835,-18.386112,-47.40125,-26.40636,-30.319376,-53.34397,-46.613956,-40.847786,-19.622334,-20.197197,-23.056576,-33.32536,-40.773144,-24.078026,-32.0465,-20.700508,-27.13226,-33.000275,-71.68967,-58.260887,-33.618103,-27.183628,-46.843468,-38.16528,-16.584393,-32.527756,-30.603521,-21.660568,-39.400566,-52.025253,-28.272408,-29.069054,-48.07633,-80.0,-47.930557,-32.24364,-16.043926,-18.55907,-23.107088,-34.80786,-32.25437,-22.019989,-46.8913,-27.709444,-23.87288,-41.420773,-35.182,-69.73831,-21.465788,-20.155972,-24.735842,-45.54026,-36.473587,-33.85829,-25.747597,-17.171284,-35.34703,-27.305088,-24.149017,-27.302624,-38.205063,-67.890396,-68.949875,-21.736538,-21.854563,-17.806171,-35.894207,-23.820923,-34.748177,-21.953953,-33.255325,-28.36612,-20.216354,-36.045403,-65.330505,-61.34684,-31.6288,-20.42321,-31.496134,-53.0866,-55.915817,-24.370049,-30.414642,-35.536842,-41.894318,-28.029522,-22.19942,-24.84745,-43.165627,-54.669167,-48.809494,-36.88402,-23.094975,-18.589016,-36.584095,-19.601406,-28.775791,-32.38907,-29.383198,-41.23522,-21.791069,-31.410694,-37.647636,-48.720596,-58.975956,-19.123112,-28.605917,-37.978565,-53.885563,-17.010784,-25.284967,-42.66097,-24.678154,-27.668346,-23.555271,-27.447124,-33.467293,-53.993103,-59.313675,-80.0,-20.918282,-15.046165,-23.515377,-20.349762,-29.020224,-57.569496,-20.364178,-32.93727,-34.40278,-26.806442,-36.70726,-53.62542,-49.20495,-19.802849,-23.2443,-41.036995,-50.538074,-49.55993,-80.0,-72.962234,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.43979,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.96247,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.466705,-34.62851,-26.783024,-18.648823,-25.782883,-66.864914,-48.628582,-43.92887,-57.406605,-43.192455,-74.52156,-17.064579,-34.160057,-16.79401,-30.26147,-24.237823,-42.815876,-37.46575,-21.38284,-30.199709,-49.52064,-25.614143,-69.83914,-57.27662,-57.841015,-24.91013,-19.155468,-24.076975,-66.03458,-38.466415,-43.125954,-29.274939,-40.53456,-25.167295,-26.093735,-18.304153,-47.195175,-37.26984,-41.788605,-62.255207,-45.820465,-19.338287,-13.699909,-20.352295,-33.882347,-31.731623,-40.902306,-19.331203,-34.500282,-37.45772,-21.79242,-23.527401,-30.333212,-50.81421,-32.977905,-15.12738,-24.16899,-31.495,-35.827103,-18.706299,-37.47738,-36.88706,-23.65319,-32.282276,-25.70253,-18.30613,-24.570816,-40.16785,-39.537,-67.30482,-18.440407,-21.064594,-22.413944,-28.49065,-31.312767,-35.84671,-38.003017,-26.47377,-34.107044,-25.562899,-36.955017,-58.7726,-37.656445,-47.09519,-19.774643,-19.792255,-31.273956,-46.59033,-80.0
-80.0,-19.19793,-18.715733,-14.048637,-19.98248,-18.008541,-19.871975,-19.285656,-19.65421,-25.522812,-38.004005,-29.350054,-19.919487,-19.073395,-18.888168,-20.940971,-26.649712,-33.63188,-22.952618,-43.887943,-23.586386,-43.025894,-34.009903,-38.69788,-48.341465,-30.678059,-34.512432,-50.65929,-40.420914,-17.795242,-19.533012,-21.665653,-22.158129,-19.11573,-14.452969,-20.225048,-20.251686,-23.53491,-32.641975,-80.0,-20.696537,-15.088951,-17.481068,-27.883852,-36.89173,-45.347652,-23.393538,-29.146261,-47.60526,-34.038048,-49.84718,-39.182037,-48.14671,-26.6833,-25.025478,-37.954033,-41.64301,-36.136406,-20.471737,-19.864449,-21.793348,-17.998245,-22.065334,-21.495174,-18.033241,-20.664108,-28.657814,-68.794525,-43.06244,-17.515354,-16.566223,-22.622328,-28.541851,-42.314713,-21.627365,-25.96568,-28.694984,-25.240322,-32.920506,-42.34977,-38.074818,-32.47696,-19.249535,-26.442148,-32.67759,-36.32624,-21.592232,-17.694405,-16.038109,-19.742844,-20.053394,-29.46667,-15.886852,-22.738556,-26.925133,-38.77958,-24.60484,-16.694527,-15.973381,-19.821548,-27.674095,-29.669754,-31.418663,-32.691044,-32.61754,-19.481071,-26.884762,-29.679,-37.335968,-61.059345,-21.148996,-33.63401,-31.369736,-33.900047,-27.429876,-18.646973,-22.162188,-19.590988,-20.38102,-15.59045,-15.677891,-19.748848,-23.072723,-35.74912,-48.008026,-16.88379,-11.402992,-22.321087,-20.763634,-29.224602,-28.001823,-28.218992,-32.32611,-35.74156,-33.894463,-45.884926,-44.95322,-43.921368,-25.505836,-26.179888,-36.75653,-33.65841,-25.751255,-16.820435,-21.8264,-27.03597,-17.539371,-22.839806,-15.9391365,-21.183617,-21.884972,-28.137535,-70.687584,-19.032307,-21.96402,-23.848417,-18.997578,-39.31931,-34.1398,-19.984093,-28.19315,-29.346197,-28.883095,-35.83178,-40.5155,-43.318653,-25.41918,-23.713638,-31.23987,-33.99028,-47.08673,-17.518612,-21.95103,-16.442383,-17.863983,-21.183292,-19.329376,-19.674873,-21.91618,-26.503582,-40.675476,-26.347252,-18.67743,-20.423054,-18.540756,-26.938734,-44.280754,-28.737614,-30.62042,-31.620771,-23.691792,-34.784992,-35.941917,-39.949547,-61.272938,-15.633789,-27.60691,-36.033318,-36.437447,-20.472378,-21.478245,-21.045746,-15.558453,-19.662651,-18.216553,-19.754787,-20.87294,-23.242481,-31.78621,-77.13697,-20.269226,-11.1825905,-18.277065,-19.462433,-28.27669,-33.20075,-27.639818,-33.115097,-31.526852,-27.415438,-34.41745,-37.227722,-46.191273,-23.548853,-28.241219,-30.832663,-40.20295,-32.329357,-80.0,-75.04031,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.376816,-80.0,-80.0,-80.0,-80.0,-77.81444,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.380905,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.249237,-17.255253,-18.18901,-18.32196,-16.746819,-39.066933,-27.765778,-28.758478,-33.333027,-27.238388,-77.64126,-24.947813,-16.19247,-22.417135,-17.967976,-22.624826,-26.98294,-27.572,-31.722496,-28.144447,-26.163536,-25.91569,-29.847881,-31.58994,-46.23813,-24.399391,-41.95176,-31.063606,-31.974237,-30.245285,-14.680523,-19.412704,-23.786356,-16.206886,-17.38551,-23.936302,-16.741146,-17.776836,-20.767056,-35.51727,-52.46587,-17.960068,-10.585438,-16.826206,-26.987219,-25.747803,-27.574541,-22.34232,-22.400291,-29.616833,-41.056976,-30.259035,-32.221493,-36.041695,-28.195778,-14.482582,-26.193718,-29.977625,-33.28294,-20.594307,-15.101059,-18.176292,-14.325977,-16.90091,-17.726349,-20.483284,-18.760017,-19.287666,-27.661322,-69.37894,-15.607346,-16.691555,-15.62019,-16.539047,-33.357765,-26.743145,-26.193188,-25.392433,-26.255547,-20.043919,-27.271664,-30.869442,-33.7736,-45.29405,-30.076921,-21.874256,-23.228142,-28.620607,-80.0
-80.0,-2.4471512,-2.8661003,-7.9532013,-2.7200356,-3.7194977,-3.8770866,-2.6887207,-4.819641,-9.968971,-25.790903,-23.907373,-2.8198166,-6.2039375,-3.0457153,-7.614971,-6.400753,-10.305153,-5.6471252,-8.176346,-13.63155,-5.9491577,-9.30867,-14.824509,-54.278694,-6.0325623,-5.739788,-8.368835,-13.282185,-3.7680397,-2.8076324,-6.066288,-2.7227592,-4.075184,-10.382122,-2.7323723,-5.1385727,-8.324821,-17.811779,-80.0,-2.7799797,-4.091919,-2.570839,-13.466255,-6.21257,-9.851818,-6.723526,-7.063465,-10.680603,-5.901161,-8.415726,-12.743893,-27.91253,-7.02536,-6.6283493,-7.179077,-10.909973,-18.895912,-2.603012,-5.0699654,-3.4353943,-2.8901863,-5.402584,-2.7591515,-4.241905,-6.544346,-13.796913,-63.11071,-3.4304276,-3.361164,-2.4970932,-4.560547,-6.109562,-8.231216,-13.069893,-5.576088,-8.759079,-6.2709846,-7.3298683,-10.123291,-20.339233,-16.265991,-10.3823395,-5.8305016,-8.510365,-15.971241,-2.649063,-4.033375,-12.305222,-3.1610298,-4.507202,-3.4115791,-2.7844772,-6.133976,-11.306057,-26.523037,-17.546116,-2.4844894,-4.4449196,-2.3662643,-6.9602814,-7.3256683,-9.616531,-5.8878174,-7.823372,-11.545769,-5.643837,-9.33242,-15.96983,-57.77784,-5.059456,-5.5839767,-8.322796,-12.068676,-3.5248566,-3.4062195,-6.3195457,-2.754982,-4.2560425,-13.357891,-2.625557,-4.7388,-8.349529,-19.144932,-48.525955,-2.502018,-5.6782722,-2.8646698,-10.905304,-5.9679756,-8.8394165,-6.461525,-7.1546097,-10.1048355,-5.757164,-8.787861,-13.940109,-29.504984,-6.7759666,-5.9212723,-7.2952614,-10.932392,-19.188313,-2.3856544,-4.8863297,-3.352562,-2.999466,-6.426197,-2.4478836,-4.396721,-6.6280136,-13.045837,-72.16779,-3.0312576,-3.491951,-2.9442215,-3.8823776,-5.292305,-8.255177,-9.911617,-6.349472,-10.193687,-6.1535797,-7.1790924,-11.483364,-20.95123,-15.23241,-8.869415,-6.2070656,-9.943928,-16.063675,-2.4246826,-4.2579193,-12.701717,-3.154087,-5.59153,-3.1630745,-3.3106842,-6.0075226,-11.20578,-29.419891,-12.929741,-2.494896,-3.7508812,-2.895668,-6.127468,-7.0783043,-10.085663,-5.6261864,-7.970421,-9.145317,-6.3166046,-9.662319,-16.867413,-71.53805,-5.206894,-5.969795,-8.445469,-13.200867,-3.3826065,-3.4943962,-5.9881973,-2.5662155,-4.322731,-11.524628,-2.7419434,-4.986576,-8.890724,-19.200027,-72.396255,-2.4098587,-9.753807,-2.3876,-8.433632,-6.2078056,-9.139526,-6.0508156,-7.0384254,-12.364811,-5.586437,-8.111057,-13.390747,-30.989017,-6.5409393,-6.3466263,-7.207241,-11.140465,-27.405949,-78.59948,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.35271,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.737885,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-2.3899765,-2.7616882,-4.667137,-1.8531723,-2.6205597,-24.619028,-13.978355,-16.012753,-19.952007,-14.837273,-80.0,-3.0060043,-2.865364,-2.4853592,-3.607277,-5.387539,-6.604164,-10.590248,-4.913288,-7.0164413,-12.502594,-4.7761497,-8.084145,-13.326374,-34.129314,-5.389103,-4.821125,-5.513424,-10.83596,-17.512306,-2.0488892,-4.964672,-9.2052765,-2.6168137,-3.9907913,-3.4584503,-3.251175,-5.696739,-9.011818,-23.63644,-52.15137,-2.4462166,-8.130234,-2.1022835,-12.809715,-5.0109634,-8.076401,-6.011734,-4.4854813,-7.494362,-4.4484024,-5.024521,-8.7505,-16.348118,-23.311584,-19.939064,-4.0327835,-6.514885,-11.084446,-2.0359077,-2.0744324,-5.5495605,-2.1514816,-3.1284294,-5.2157936,-3.017311,-4.5275803,-7.653698,-14.955082,-62.531,-3.037033,-2.619751,-2.2217407,-3.2871323,-5.5198097,-6.424202,-9.064087,-5.051136,-6.7096786,-13.013008,-5.2554626,-7.547806,-13.512959,-31.405704,-5.5580826,-5.4649963,-6.068527,-9.547066,-80.0
-80.0,-0.7141304,-2.0804825,-6.453396,-1.8250237,-2.8407135,-0.69402313,-1.8452415,-4.02742,-9.120884,-24.98415,-20.26632,-1.7202301,-0.88729477,-2.0937653,-0.92448425,-1.9704018,-5.7714424,-0.9361305,-3.420353,-4.5720596,-1.1932831,-4.780468,-10.198059,-59.9008,-0.7535553,-0.8977661,-3.7680092,-8.713966,-0.59054947,-1.9878235,-5.1768494,-1.0435524,-3.2629929,-8.461651,-1.6054878,-4.283161,-7.493492,-16.739353,-80.0,-1.281868,-4.0435944,-1.4094162,-4.822319,-1.4199829,-5.09338,-0.38505554,-2.4605103,-6.1064873,-0.9182205,-3.7577019,-8.240326,-23.778017,-0.52062607,-0.6162338,-2.636238,-6.3525352,-17.279171,-1.5242844,-4.162857,-0.6665573,-1.9498482,-4.5683365,-1.1688042,-3.4408607,-5.7919273,-13.023945,-65.92351,-0.57956696,-2.5296364,-0.6368675,-3.6138878,-0.9908066,-3.4933128,-3.5033836,-1.138771,-4.291794,-0.2920723,-2.8025017,-5.7452087,-16.118313,-8.652153,-2.1872864,-1.3631058,-3.9610863,-11.53022,-1.0854721,-3.1944504,-10.843449,-2.0551758,-3.7470703,-0.73337555,-1.9606361,-5.2676964,-10.305519,-25.856922,-12.312069,-1.2957077,-0.70093155,-1.3864517,-0.57907486,-2.7769318,-5.50959,-1.1855316,-3.3368607,-2.4618149,-0.9564285,-4.8540344,-11.568352,-54.478462,-1.078968,-0.6190529,-3.8456688,-7.5886955,-0.8654976,-2.440853,-5.453575,-1.1945038,-3.4550247,-11.81633,-1.5090599,-3.8925629,-7.6090584,-18.375298,-49.555058,-0.9389343,-5.6802826,-1.7028999,-2.5913162,-1.4461327,-4.5332146,-0.599411,-2.6475296,-5.855217,-0.8277359,-3.8748703,-9.051384,-25.840935,-0.34230042,-0.4493904,-2.642002,-6.362152,-12.991947,-1.1439362,-4.1502075,-0.75811005,-2.1406631,-5.456764,-0.9501686,-3.5702438,-5.8600082,-12.326244,-69.794205,-0.510582,-2.7111511,-1.1576004,-3.2751045,-0.890995,-3.5562134,-1.7332115,-1.6532516,-5.5830536,-0.621933,-2.579914,-6.933857,-16.237,-5.2547684,-1.1233101,-1.7116623,-5.4201584,-11.379173,-0.8520889,-3.3765755,-12.156502,-1.9576035,-4.6934433,-0.84430313,-2.4974403,-5.212246,-10.386414,-28.884716,-7.327427,-1.5202103,-0.87583923,-2.0736237,-0.45780182,-2.4213448,-6.125305,-1.0622215,-3.407936,-1.2189789,-1.8169937,-5.1530037,-12.012295,-69.522385,-2.3344612,-1.0378685,-3.900711,-8.670219,-0.92079926,-2.5422478,-5.2933693,-1.0987892,-3.4843864,-9.160038,-1.7229881,-4.2684097,-8.122932,-18.475098,-74.769394,-0.9517517,-6.209793,-1.2931862,-1.2397842,-1.6297073,-4.59354,-0.4161873,-2.5291595,-8.243851,-0.5985222,-3.5109024,-8.938011,-27.636787,-0.5311966,-0.5401306,-2.5812569,-6.5500984,-26.014965,-78.490326,-80.0,-79.68736,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.62534,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-1.0956612,-3.1856728,-5.0377655,-1.3587914,-2.999424,-24.494408,-13.795429,-16.320251,-20.503086,-15.172951,-79.305534,-1.6103439,-3.2699966,-1.4682579,-4.010086,-1.4929237,-3.3455048,-7.886017,-1.7050629,-3.8531036,-4.4002533,-1.5654526,-4.9518967,-10.360798,-33.054146,-0.94971085,-0.84054565,-2.384369,-7.7321243,-15.894085,-1.8147659,-5.37529,-3.4559326,-2.7557335,-4.3240356,-2.1414528,-3.5794144,-6.055794,-9.530838,-24.255432,-51.95216,-2.282528,-6.9288406,-2.169796,-4.392971,-1.8467293,-5.0822983,-0.98724747,-1.6782227,-4.3933525,-0.3773651,-1.9597206,-5.5392647,-13.450958,-20.39352,-6.2187653,-0.72823334,-3.2663727,-7.988907,-0.7458191,-2.3408356,-5.786949,-1.5484047,-3.6379013,-5.4145355,-2.8609047,-4.9855995,-8.144779,-15.464291,-61.876022,-1.1716309,-2.91708,-1.1600685,-3.5450783,-1.5177879,-3.3295898,-6.4036865,-1.7442245,-3.5999336,-9.737621,-1.9434395,-4.3718033,-10.526329,-29.921894,-0.8436279,-1.193039,-3.0711174,-6.5212097,-80.0
-80.0,-11.756283,-14.582775,-13.800499,-14.36047,-16.046947,-9.8849945,-14.433228,-16.558231,-21.256674,-36.397797,-15.342289,-14.099545,-5.906292,-14.243248,-6.96286,-9.156078,-13.228554,-8.050392,-10.979771,-2.540722,-8.52779,-12.270615,-17.498314,-63.44979,-7.667633,-8.1565895,-11.439384,-16.167263,-9.452927,-14.509834,-18.417496,-12.116356,-16.532162,-10.6261635,-13.76416,-16.856369,-19.595253,-29.218414,-80.0,-12.62365,-13.091232,-13.741428,-2.7613487,-8.409237,-12.675091,-6.2824593,-10.13134,-13.506771,-8.259468,-11.856346,-15.793499,-30.662039,-5.8899345,-6.6706085,-10.237762,-14.257271,-18.893581,-13.597511,-17.603851,-10.336449,-14.605206,-16.48489,-12.2621,-16.44711,-16.958305,-26.383095,-80.0,-10.121712,-16.067253,-11.582352,-16.411808,-8.031952,-11.140865,-2.5496979,-8.279488,-11.79916,-6.2567863,-10.354149,-13.084827,-23.708277,-5.493347,-3.0337143,-8.794193,-11.366219,-18.5028,-11.944214,-16.201977,-9.485237,-14.78801,-15.977776,-10.707565,-14.3330345,-17.42646,-23.077372,-35.712585,-8.736649,-13.953514,-8.911533,-13.518005,-6.53706,-10.182541,-12.289139,-8.626846,-10.711765,-2.9177818,-8.470837,-12.14978,-18.755756,-60.646854,-6.975094,-7.619293,-11.4019165,-15.162022,-11.077915,-16.435009,-17.132011,-12.244183,-16.090424,-6.594017,-13.851131,-15.260273,-20.145576,-31.533398,-50.593765,-12.5529175,-13.74004,-13.894737,-2.7577744,-8.874012,-12.201508,-6.760391,-10.16124,-12.802673,-8.081364,-11.545277,-16.56409,-31.962997,-5.962776,-6.5868607,-10.592747,-13.260033,-12.558018,-13.5416565,-16.597595,-10.836521,-14.716469,-17.144302,-12.147465,-15.760918,-18.575378,-24.469208,-65.223145,-10.558083,-15.552017,-12.123154,-15.098232,-8.563786,-11.09211,-3.3016243,-8.773441,-13.402313,-6.89867,-9.921932,-14.44455,-24.27142,-3.2489624,-4.446808,-9.162659,-12.526436,-18.83059,-12.581741,-15.620922,-5.495117,-14.131706,-16.632889,-11.086662,-14.257324,-17.887608,-22.955833,-37.72282,-5.228256,-12.997395,-10.29945,-15.176552,-6.7848015,-9.818863,-12.753586,-8.8424225,-11.061554,-4.287075,-9.611412,-12.462597,-19.183926,-62.50715,-8.077068,-8.318993,-11.392487,-15.882122,-11.455566,-14.840279,-17.567883,-12.705437,-15.64053,-4.0558167,-13.702526,-16.911697,-20.804401,-29.396397,-73.4946,-12.356842,-24.763512,-13.520195,-3.909958,-8.993492,-11.810181,-6.7139473,-10.217209,-14.769459,-7.6985703,-10.67226,-16.180336,-32.82774,-6.482582,-6.8901443,-10.076786,-14.436512,-27.027998,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-12.997383,-17.460686,-18.69017,-14.013393,-17.803314,-35.38733,-27.825775,-34.37436,-35.75101,-28.057795,-76.59047,-13.710884,-18.395775,-13.321327,-19.192245,-9.596909,-12.753948,-16.27604,-11.311714,-13.06728,-3.0051613,-10.629429,-14.278103,-19.574184,-38.599407,-8.848564,-8.700783,-11.557526,-17.12642,-18.808208,-16.12996,-21.66171,-3.7623215,-15.666527,-18.034199,-14.365295,-19.003292,-21.671028,-22.905685,-36.848,-53.3815,-15.249718,-21.58803,-15.836479,-3.5524292,-10.630348,-14.272877,-8.167709,-11.525627,-13.779903,-8.438683,-11.245495,-14.584408,-22.61277,-15.675602,-5.461937,-9.820244,-12.419876,-17.28584,-12.387001,-17.914463,-21.043232,-14.813427,-17.71238,-17.48552,-17.28122,-21.051552,-22.943848,-33.336594,-80.0,-11.86322,-16.108643,-13.226578,-16.418812,-9.80946,-12.144913,-14.818409,-10.372318,-12.782383,-4.2879257,-11.518406,-13.691166,-19.925419,-36.21743,-8.071346,-9.125832,-12.785038,-16.70858,-80.0
